gpkg_file;geojson_file;idsls;similarity_percentage;status;common_count;only_in_gpkg_count;only_in_geojson_count
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800070001;99.24%;sama;13;1;0
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800071002;0.0%;hanya_di_gpkg;13;1;0
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800070012;99.85%;sama;13;1;0
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800071001;65.97%;sama;13;1;0
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800070011;100.0%;sama;13;1;0
180 TIRTAJAYA\desa_3215180007.gpkg;3215_SLS\desa_3215180007.geojson;32151800070005;79.9%;sama;13;1;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060004;100.0%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060010;68.22%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060003;99.45%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060006;99.57%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060009;99.85%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060001;48.66%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060002;47.16%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060005;99.74%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800061002;99.94%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060007;100.0%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800061001;93.84%;sama;12;0;0
180 TIRTAJAYA\desa_3215180006.gpkg;3215_SLS\desa_3215180006.geojson;32151800060008;98.75%;sama;12;0;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110010;10.59%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110002;25.99%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110009;13.58%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110003;19.98%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800111002;0.0%;hanya_di_gpkg;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110012;34.16%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110017;2.36%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110014;2.96%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110015;18.58%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110013;50.13%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110011;32.74%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800111003;0.0%;hanya_di_gpkg;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110006;9.02%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110007;15.07%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110016;1.64%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800111001;0.0%;hanya_di_gpkg;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110004;17.98%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110005;22.01%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110008;12.48%;sama;17;3;0
180 TIRTAJAYA\desa_3215180011.gpkg;3215_SLS\desa_3215180011.geojson;32151800110001;10.27%;sama;17;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800051003;0.0%;hanya_di_gpkg;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800051002;0.0%;hanya_di_gpkg;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050004;47.01%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050006;54.27%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050009;6.32%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050012;20.7%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050008;99.64%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050011;11.55%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050010;19.53%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050003;47.32%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050002;27.96%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050001;47.95%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050007;34.26%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050013;7.78%;sama;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800051001;0.0%;hanya_di_gpkg;13;3;0
180 TIRTAJAYA\desa_3215180005.gpkg;3215_SLS\desa_3215180005.geojson;32151800050005;34.98%;sama;13;3;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040005;15.09%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040002;13.81%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040007;35.43%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040010;3.72%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800041001;0.0%;hanya_di_gpkg;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040001;30.22%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040006;23.06%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040004;20.53%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040009;27.42%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040003;17.5%;sama;10;1;0
180 TIRTAJAYA\desa_3215180004.gpkg;3215_SLS\desa_3215180004.geojson;32151800040008;5.68%;sama;10;1;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800091001;0.0%;hanya_di_gpkg;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800091002;0.0%;hanya_di_gpkg;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090003;98.77%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090006;42.09%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090005;54.24%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090004;13.22%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090009;4.34%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090001;8.56%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090002;8.34%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090008;8.94%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800090007;10.6%;sama;9;3;0
180 TIRTAJAYA\desa_3215180009.gpkg;3215_SLS\desa_3215180009.geojson;32151800091003;0.0%;hanya_di_gpkg;9;3;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080006;26.83%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080005;28.68%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800081002;0.0%;hanya_di_gpkg;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080008;17.72%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080002;9.49%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080007;9.26%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080001;100.0%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080003;58.91%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800080004;17.88%;sama;8;2;0
180 TIRTAJAYA\desa_3215180008.gpkg;3215_SLS\desa_3215180008.geojson;32151800081001;0.0%;hanya_di_gpkg;8;2;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060017;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060037;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060033;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060009;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060001;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060026;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060038;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060027;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060020;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060005;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060050;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060012;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060016;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060015;53.88%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060006;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060029;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060053;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500065002;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060023;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060054;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060052;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060004;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060019;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060030;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060042;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060010;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060013;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060057;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060039;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060040;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060003;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060056;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060036;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060044;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060028;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060041;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500061001;95.18%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060011;72.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060007;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060046;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060002;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060049;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060051;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060008;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060034;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060045;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060018;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060025;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060032;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060055;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060047;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060014;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060024;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060043;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060022;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500065003;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060021;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060035;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060031;100.0%;sama;60;0;0
150 RENGASDENGKLOK\desa_3215150006.gpkg;3215_SLS\desa_3215150006.geojson;32151500060048;80.53%;sama;60;0;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100009;1.84%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100003;99.62%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100006;99.78%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100011;91.19%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100010;13.66%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100012;27.84%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100004;10.23%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700106002;0.0%;hanya_di_gpkg;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100013;100.0%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700106001;0.0%;hanya_di_gpkg;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100007;97.07%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100005;12.42%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700106003;0.0%;hanya_di_gpkg;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100001;99.1%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100002;100.0%;sama;13;3;0
170 CIBUAYA\desa_3215170010.gpkg;3215_SLS\desa_3215170010.geojson;32151700100008;100.0%;sama;13;3;0
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080012;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080014;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081006;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081001;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080009;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080007;0.0%;hanya_di_geojson;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080008;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081005;99.76%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080017;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080003;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080015;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081004;99.74%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080016;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080010;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080011;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080005;96.15%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080004;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081002;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080001;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080013;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080006;93.72%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700080002;92.28%;sama;22;0;1
170 CIBUAYA\desa_3215170008.gpkg;3215_SLS\desa_3215170008.geojson;32151700081003;100.0%;sama;22;0;1
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110002;78.73%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110001;67.14%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110015;0.0%;hanya_di_geojson;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110010;22.46%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110007;8.95%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110013;2.63%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110012;99.97%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110008;0.0%;hanya_di_geojson;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110009;3.02%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110014;18.88%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700116001;0.0%;hanya_di_gpkg;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700111001;0.0%;hanya_di_gpkg;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110005;2.43%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700116002;0.0%;hanya_di_gpkg;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110003;38.59%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110016;84.33%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110006;7.6%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110011;5.44%;sama;14;3;2
170 CIBUAYA\desa_3215170011.gpkg;3215_SLS\desa_3215170011.geojson;32151700110004;1.94%;sama;14;3;2
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080012;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080014;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700081006;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700081001;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080009;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080007;82.7%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080008;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700081005;99.89%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080017;100.0%;sama;23;0;0
170 CIBUAYA\desa_3215170008 (1).gpkg;3215_SLS\desa_3215170008.geojson;32151700080003;100.0%;sama;23;0;0
