kec;desa;Level_3;Filename;FullPath;CreatedTime;Jenis;Lokasi;Kodename;Kode
120 RAWAMERTA;007 PURWAMEKAR;;32151200070001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\32151200070001_WS.tif;2025-09-24 13:57:04;WS;OK;OK;32151200070001
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070009.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070009.jpg.points;2025-09-24 13:58:18;WS;SALAH LOKASI;OK;32151200070009
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070004.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070004.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070004
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070003.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070003.jpg.points;2025-09-24 13:58:18;WS;SALAH LOKASI;OK;32151200070003
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070008.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070008.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070008
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070001.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070001.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070001
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070007 .jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070007 .jpg.points;2025-09-24 13:58:18;WS;SALAH LOKASI;OK;32151200070007
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070006.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070006.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070006
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070002.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070002.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070002
120 RAWAMERTA;007 PURWAMEKAR;;WS_32151200070005.jpg.points;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\007 PURWAMEKAR\WS_32151200070005.jpg.points;2025-09-24 13:58:17;WS;SALAH LOKASI;OK;32151200070005
120 RAWAMERTA;003 CIBADAK;;32151200030004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030004_WS.tif.aux.xml;2025-09-20 09:57:04;WS;OK;OK;32151200030004
120 RAWAMERTA;003 CIBADAK;;32151200030002 _WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030002 _WS.tfw;2025-09-20 09:57:04;WS;OK;OK;32151200030002
120 RAWAMERTA;003 CIBADAK;;32151200030005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030005_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030005
120 RAWAMERTA;003 CIBADAK;;32151200030005_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030005_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030005
120 RAWAMERTA;003 CIBADAK;;32151200031001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031001_WS.tif.aux.xml;2025-09-20 09:57:02;WS;OK;OK;32151200031001
120 RAWAMERTA;003 CIBADAK;;32151200030001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030001_WS.tif.aux.xml;2025-09-20 09:57:05;WS;OK;OK;32151200030001
120 RAWAMERTA;003 CIBADAK;;32151200030008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030008_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030008
120 RAWAMERTA;003 CIBADAK;;32151200030003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030003_WS.tif.aux.xml;2025-09-20 09:57:04;WS;OK;OK;32151200030003
120 RAWAMERTA;003 CIBADAK;;32151200030009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030009_WS.tfw;2025-09-20 09:57:02;WS;OK;OK;32151200030009
120 RAWAMERTA;003 CIBADAK;;32151200030003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030003_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030003
120 RAWAMERTA;003 CIBADAK;;32151200030004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030004_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030004
120 RAWAMERTA;003 CIBADAK;;32151200030007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030007_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030007
120 RAWAMERTA;003 CIBADAK;;32151200030006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030006_WS.tfw;2025-09-20 09:57:03;WS;OK;OK;32151200030006
120 RAWAMERTA;003 CIBADAK;;32151200030009_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030009_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030009
120 RAWAMERTA;003 CIBADAK;;32151200030008_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030008_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030008
120 RAWAMERTA;003 CIBADAK;;32151200030012_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030012_WS.tfw;2025-09-20 09:57:01;WS;OK;OK;32151200030012
120 RAWAMERTA;003 CIBADAK;;32151200030002 _WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030002 _WS.tif.aux.xml;2025-09-20 09:57:04;WS;OK;OK;32151200030002
120 RAWAMERTA;003 CIBADAK;;32151200030011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030011_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030011
120 RAWAMERTA;003 CIBADAK;;32151200030007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030007_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030007
120 RAWAMERTA;003 CIBADAK;;32151200030011_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030011_WS.tfw;2025-09-20 09:57:01;WS;OK;OK;32151200030011
120 RAWAMERTA;003 CIBADAK;;32151200030012_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030012_WS.tif.aux.xml;2025-09-20 09:57:01;WS;OK;OK;32151200030012
120 RAWAMERTA;003 CIBADAK;;32151200030010_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030010_WS.tfw;2025-09-20 09:57:02;WS;OK;OK;32151200030010
120 RAWAMERTA;003 CIBADAK;;32151200030013_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030013_WS.tfw;2025-09-20 09:57:02;WS;OK;OK;32151200030013
120 RAWAMERTA;003 CIBADAK;;32151200030010_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030010_WS.tif.aux.xml;2025-09-20 09:57:02;WS;OK;OK;32151200030010
120 RAWAMERTA;003 CIBADAK;;32151200030013_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030013_WS.tif.aux.xml;2025-09-20 09:57:01;WS;OK;OK;32151200030013
120 RAWAMERTA;003 CIBADAK;;32151200030001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030001_WS.tfw;2025-09-20 09:57:04;WS;OK;OK;32151200030001
120 RAWAMERTA;003 CIBADAK;;32151200030006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030006_WS.tif.aux.xml;2025-09-20 09:57:03;WS;OK;OK;32151200030006
120 RAWAMERTA;003 CIBADAK;;32151200031001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031001_WS.tfw;2025-09-20 09:57:01;WS;OK;OK;32151200031001
120 RAWAMERTA;003 CIBADAK;;3215120003_WA.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\3215120003_WA.tfw;2025-09-20 09:57:01;WA;OK;OK;3215120003
120 RAWAMERTA;003 CIBADAK;;32151200031002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031002_WS.tfw;2025-09-20 09:57:01;WS;OK;OK;32151200031002
120 RAWAMERTA;003 CIBADAK;;32151200031003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031003_WS.tif.aux.xml;2025-09-20 09:57:01;WS;OK;OK;32151200031003
120 RAWAMERTA;003 CIBADAK;;32151200031003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031003_WS.tfw;2025-09-20 09:57:01;WS;OK;OK;32151200031003
120 RAWAMERTA;003 CIBADAK;;3215120003_WA.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\3215120003_WA.tif.aux.xml;2025-09-20 09:57:01;WA;OK;OK;3215120003
120 RAWAMERTA;003 CIBADAK;;32151200031002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031002_WS.tif.aux.xml;2025-09-20 09:57:01;WS;OK;OK;32151200031002
120 RAWAMERTA;003 CIBADAK;;32151200030009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030009_WS.tif;2025-09-20 09:58:01;WS;OK;OK;32151200030009
120 RAWAMERTA;003 CIBADAK;;32151200030006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030006_WS.tif;2025-09-20 09:58:04;WS;OK;OK;32151200030006
120 RAWAMERTA;003 CIBADAK;;32151200030010_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030010_WS.tif;2025-09-20 09:57:57;WS;OK;OK;32151200030010
120 RAWAMERTA;003 CIBADAK;;32151200030008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030008_WS.tif;2025-09-20 09:57:53;WS;OK;OK;32151200030008
120 RAWAMERTA;003 CIBADAK;;32151200030013_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030013_WS.tif;2025-09-20 09:57:48;WS;OK;OK;32151200030013
120 RAWAMERTA;003 CIBADAK;;32151200031001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031001_WS.tif;2025-09-20 09:57:45;WS;OK;OK;32151200031001
120 RAWAMERTA;003 CIBADAK;;32151200030012_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030012_WS.tif;2025-09-20 09:57:41;WS;OK;OK;32151200030012
120 RAWAMERTA;003 CIBADAK;;32151200030011_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030011_WS.tif;2025-09-20 09:57:37;WS;OK;OK;32151200030011
120 RAWAMERTA;003 CIBADAK;;32151200031002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031002_WS.tif;2025-09-20 09:57:33;WS;OK;OK;32151200031002
120 RAWAMERTA;003 CIBADAK;;3215120003_WA.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\3215120003_WA.tif;2025-09-20 09:57:29;WA;OK;OK;3215120003
120 RAWAMERTA;003 CIBADAK;;32151200031003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200031003_WS.tif;2025-09-20 09:57:25;WS;OK;OK;32151200031003
120 RAWAMERTA;003 CIBADAK;;32151200030004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030004_WS.tif;2025-09-20 09:58:27;WS;OK;OK;32151200030004
120 RAWAMERTA;003 CIBADAK;;32151200030003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030003_WS.tif;2025-09-20 09:58:23;WS;OK;OK;32151200030003
120 RAWAMERTA;003 CIBADAK;;32151200030001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030001_WS.tif;2025-09-20 09:58:19;WS;OK;OK;32151200030001
120 RAWAMERTA;003 CIBADAK;;32151200030002 _WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030002 _WS.tif;2025-09-20 09:58:16;WS;OK;OK;32151200030002
120 RAWAMERTA;003 CIBADAK;;32151200030007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030007_WS.tif;2025-09-20 09:58:12;WS;OK;OK;32151200030007
120 RAWAMERTA;003 CIBADAK;;32151200030005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\003 CIBADAK\32151200030005_WS.tif;2025-09-20 09:58:08;WS;OK;OK;32151200030005
120 RAWAMERTA;002 KUTAWARGI;;32151200020001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020001_WS.tfw;2025-09-20 09:55:46;WS;OK;OK;32151200020001
120 RAWAMERTA;002 KUTAWARGI;;32151200020003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020003_WS.tif.aux.xml;2025-09-20 09:55:46;WS;OK;OK;32151200020003
120 RAWAMERTA;002 KUTAWARGI;;32151200021003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021003_WS.tfw;2025-09-20 09:55:44;WS;OK;OK;32151200021003
120 RAWAMERTA;002 KUTAWARGI;;32151200020007_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020007_WS.tif.aux.xml;2025-09-20 09:55:46;WS;OK;OK;32151200020007
120 RAWAMERTA;002 KUTAWARGI;;32151200020005_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020005_WS.tif.aux.xml;2025-09-20 09:55:45;WS;OK;OK;32151200020005
120 RAWAMERTA;002 KUTAWARGI;;_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\_WS.tif.aux.xml;2025-09-20 09:55:44;WS;;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;32151200021002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021002_WS.tif.aux.xml;2025-09-20 09:55:44;WS;OK;OK;32151200021002
120 RAWAMERTA;002 KUTAWARGI;;3215120002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\3215120002_WS.tfw;2025-09-20 09:55:44;WS;OK;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;32151200020006_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020006_WS.tif.aux.xml;2025-09-20 09:55:45;WS;OK;OK;32151200020006
120 RAWAMERTA;002 KUTAWARGI;;32151200020007_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020007_WS.tfw;2025-09-20 09:55:44;WS;OK;OK;32151200020007
120 RAWAMERTA;002 KUTAWARGI;;32151200021003_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021003_WS.tif.aux.xml;2025-09-20 09:55:44;WS;OK;OK;32151200021003
120 RAWAMERTA;002 KUTAWARGI;;32151200021001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021001_WS.tif.aux.xml;2025-09-20 09:55:44;WS;OK;OK;32151200021001
120 RAWAMERTA;002 KUTAWARGI;;32151200020004_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020004_WS.tif.aux.xml;2025-09-20 09:55:46;WS;OK;OK;32151200020004
120 RAWAMERTA;002 KUTAWARGI;;32151200020009_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020009_WS.tif.aux.xml;2025-09-20 09:55:44;WS;OK;OK;32151200020009
120 RAWAMERTA;002 KUTAWARGI;;32151200020003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020003_WS.tfw;2025-09-20 09:55:46;WS;OK;OK;32151200020003
120 RAWAMERTA;002 KUTAWARGI;;32151200020009_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020009_WS.tfw;2025-09-20 09:55:44;WS;OK;OK;32151200020009
120 RAWAMERTA;002 KUTAWARGI;;32151200020006_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020006_WS.tfw;2025-09-20 09:55:45;WS;OK;OK;32151200020006
120 RAWAMERTA;002 KUTAWARGI;;32151200021002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021002_WS.tfw;2025-09-20 09:55:44;WS;OK;OK;32151200021002
120 RAWAMERTA;002 KUTAWARGI;;32151200021001_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021001_WS.tfw;2025-09-20 09:55:44;WS;OK;OK;32151200021001
120 RAWAMERTA;002 KUTAWARGI;;32151200020001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020001_WS.tif.aux.xml;2025-09-20 09:55:46;WS;OK;OK;32151200020001
120 RAWAMERTA;002 KUTAWARGI;;32151200020005_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020005_WS.tfw;2025-09-20 09:55:46;WS;OK;OK;32151200020005
120 RAWAMERTA;002 KUTAWARGI;;3215120002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\3215120002_WS.tif.aux.xml;2025-09-20 09:55:44;WS;OK;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;32151200020004_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020004_WS.tfw;2025-09-20 09:55:46;WS;OK;OK;32151200020004
120 RAWAMERTA;002 KUTAWARGI;;_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\_WS.tfw;2025-09-20 09:55:44;WS;;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;3215120002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\3215120002_WS.tif;2025-09-20 09:56:40;WS;OK;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;32151200020001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020001_WS.tif;2025-09-20 09:57:21;WS;OK;OK;32151200020001
120 RAWAMERTA;002 KUTAWARGI;;32151200020006_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020006_WS.tif;2025-09-20 09:57:14;WS;OK;OK;32151200020006
120 RAWAMERTA;002 KUTAWARGI;;32151200020003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020003_WS.tif;2025-09-20 09:57:18;WS;OK;OK;32151200020003
120 RAWAMERTA;002 KUTAWARGI;;32151200020005_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020005_WS.tif;2025-09-20 09:57:11;WS;OK;OK;32151200020005
120 RAWAMERTA;002 KUTAWARGI;;32151200020004_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020004_WS.tif;2025-09-20 09:57:07;WS;OK;OK;32151200020004
120 RAWAMERTA;002 KUTAWARGI;;32151200021001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021001_WS.tif;2025-09-20 09:57:03;WS;OK;OK;32151200021001
120 RAWAMERTA;002 KUTAWARGI;;32151200020007_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020007_WS.tif;2025-09-20 09:56:59;WS;OK;OK;32151200020007
120 RAWAMERTA;002 KUTAWARGI;;32151200020009_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020009_WS.tif;2025-09-20 09:56:55;WS;OK;OK;32151200020009
120 RAWAMERTA;002 KUTAWARGI;;_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\_WS.tif;2025-09-20 09:56:51;WS;;SALAH NAMA;null
120 RAWAMERTA;002 KUTAWARGI;;32151200021002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021002_WS.tif;2025-09-20 09:56:44;WS;OK;OK;32151200021002
120 RAWAMERTA;002 KUTAWARGI;;32151200021003_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200021003_WS.tif;2025-09-20 09:56:47;WS;OK;OK;32151200021003
120 RAWAMERTA;002 KUTAWARGI;;32151200020002_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020002_WS.tif;2025-09-29 21:33:06;WS;OK;OK;32151200020002
120 RAWAMERTA;002 KUTAWARGI;;32151200020008_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020008_WS.tif;2025-09-29 21:32:59;WS;OK;OK;32151200020008
120 RAWAMERTA;002 KUTAWARGI;;32151200020002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020002_WS.tfw;2025-09-29 21:32:56;WS;OK;OK;32151200020002
120 RAWAMERTA;002 KUTAWARGI;;32151200020002_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020002_WS.tif.aux.xml;2025-09-29 21:32:56;WS;OK;OK;32151200020002
120 RAWAMERTA;002 KUTAWARGI;;32151200020008_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020008_WS.tfw;2025-09-29 21:32:56;WS;OK;OK;32151200020008
120 RAWAMERTA;002 KUTAWARGI;;32151200020008_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\002 KUTAWARGI\32151200020008_WS.tif.aux.xml;2025-09-29 21:32:56;WS;OK;OK;32151200020008
120 RAWAMERTA;001 PASIRKALIKI;;3215120001_WA.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\3215120001_WA.tfw;2025-09-20 09:54:40;WA;OK;OK;3215120001
120 RAWAMERTA;001 PASIRKALIKI;;32151200011001_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200011001_WS.tif.aux.xml;2025-09-20 09:54:40;WS;OK;OK;32151200011001
120 RAWAMERTA;001 PASIRKALIKI;;32151200010026_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200010026_WS.tif;2025-09-20 09:54:52;WS;OK;OK;32151200010026
120 RAWAMERTA;001 PASIRKALIKI;;32151200010027_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200010027_WS.tif;2025-09-20 09:54:56;WS;OK;OK;32151200010027
120 RAWAMERTA;001 PASIRKALIKI;;32151200011001_WS.tif;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200011001_WS.tif;2025-09-20 09:54:48;WS;OK;OK;32151200011001
120 RAWAMERTA;001 PASIRKALIKI;;32151200010011_WS.tif.aux.xml;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200010011_WS.tif.aux.xml;2025-09-20 09:54:45;WS;OK;OK;32151200010011
120 RAWAMERTA;001 PASIRKALIKI;;32151200010002_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200010002_WS.tfw;2025-09-20 09:54:46;WS;OK;OK;32151200010002
120 RAWAMERTA;001 PASIRKALIKI;;32151200010003_WS.tfw;G:\My Drive\2025\Wilkerstat\GEOREF\120 RAWAMERTA\001 PASIRKALIKI\32151200010003_WS.tfw;2025-09-20 09:54:46;WS;OK;OK;32151200010003
